date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,SINTERCOM,123.10,-66.67,-55.96,-79.25,-105.08,-129.34,-109.26,-92.66,-85.76,133.51
25th Aug,STCINDIA,122.99,-66.67,-86.09,42.47,-48.82,-92.47,-77.59,-44.36,-50.65,127.64
25th Aug,SAIL,122.84,66.67,-33.09,14.86,-55.07,-94.48,-35.01,5.25,26.72,127.53
25th Aug,DCBBANK,122.23,-66.67,-86.87,-69.13,-92.54,-155.00,-165.13,-51.33,-30.72,128.57
25th Aug,REMSONSIND,121.94,-66.67,-87.34,-97.75,-85.12,-115.16,-70.68,-49.51,-40.24,116.86
25th Aug,NAVKARCORP,121.22,66.67,-56.40,9.51,-31.31,42.69,76.56,97.22,63.97,132.88
25th Aug,AARVI,121.11,-66.67,52.19,60.70,146.22,172.77,176.33,180.27,101.83,128.70
25th Aug,SAMMAANCAP,120.90,-66.67,-60.94,42.15,-59.14,-74.48,-58.46,-2.39,-26.43,127.36
25th Aug,SAURASHCEM,120.74,-66.67,54.38,91.44,59.17,104.17,149.88,185.63,187.96,109.89
25th Aug,ZEEL,120.36,-66.67,61.96,137.27,-19.36,-63.86,-36.09,3.46,18.24,114.26
25th Aug,KECL,118.60,-66.67,-133.33,-8.33,-75.03,-109.65,-121.55,-122.36,-104.78,125.57
25th Aug,KUANTUM,118.50,66.67,3.21,50.50,-80.90,-38.98,5.65,31.99,30.43,123.59
25th Aug,GPTINFRA,118.10,66.67,-52.16,-20.04,-101.48,-131.26,-122.85,-45.73,-25.33,125.78
25th Aug,GTPL,117.78,66.67,-51.39,7.23,-49.37,-19.67,35.29,53.94,51.59,113.82
25th Aug,VHLTD,117.60,-66.67,24.56,90.29,220.06,205.62,109.73,83.41,69.82,108.48
25th Aug,GMRP&UI,117.28,-66.67,-16.31,59.88,76.99,91.79,40.17,53.39,61.62,111.75
25th Aug,PALASHSECU,117.25,-66.67,-83.03,-89.15,-105.48,-141.03,-143.79,-132.26,-106.91,128.21
25th Aug,CLEDUCATE,116.96,66.67,76.25,122.24,183.46,292.80,328.32,268.45,165.67,102.73
25th Aug,SILVER,116.71,66.67,102.00,62.95,64.85,89.47,96.07,111.26,128.51,116.89
25th Aug,ESILVER,116.70,66.67,116.27,146.79,143.92,116.17,112.23,126.16,143.33,113.04
25th Aug,WELSPUNLIV,116.64,-66.67,-111.85,2.50,-69.29,-124.04,-138.73,-114.91,-108.88,123.90
25th Aug,SILVERIETF,116.59,66.67,118.47,160.81,154.36,123.31,111.16,125.22,142.20,112.93
25th Aug,EMAMIPAP,116.52,66.67,133.33,306.98,274.58,260.38,288.60,275.04,228.86,98.52
25th Aug,AXISILVER,116.30,66.67,70.95,50.96,65.89,87.75,95.11,110.33,127.57,110.84
25th Aug,RGL,116.18,-66.67,35.23,103.40,43.06,-28.40,-37.55,-46.69,-60.49,118.08
25th Aug,KOKUYOCMLN,115.87,-66.67,59.48,137.40,49.50,-30.30,3.24,31.80,31.43,117.75
25th Aug,GROWWSLVR,115.48,66.67,122.33,160.95,170.60,121.37,NaN,NaN,NaN,110.62
25th Aug,MOSILVER,115.19,66.67,130.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25th Aug,SILVER360,115.15,66.67,113.37,154.82,149.49,116.61,117.00,NaN,NaN,110.54
25th Aug,BANKINDIA,114.97,-66.67,-110.93,31.58,60.34,-28.54,-25.23,25.58,41.75,112.20
25th Aug,PVSL,114.93,-66.67,-103.39,-113.83,-99.60,-122.20,-32.46,4.98,-20.64,125.45
25th Aug,SBISILVER,114.84,66.67,97.71,115.59,124.17,111.75,108.16,122.49,139.49,109.65
25th Aug,MODIRUBBER,114.60,-66.67,55.67,47.93,-62.74,-87.83,-83.73,-16.92,-3.04,123.99
25th Aug,SILVRETF,113.97,66.67,122.84,142.39,142.03,117.25,112.52,126.46,143.56,109.72
25th Aug,IGCL,113.64,66.67,73.75,122.62,93.72,NaN,NaN,NaN,NaN,104.49
25th Aug,GSLSU,113.61,-66.67,-86.04,-106.91,-61.99,-75.36,-64.84,-40.07,-48.72,111.87
25th Aug,SILVER1,113.58,66.67,109.63,138.51,132.89,107.64,108.19,122.50,139.77,108.45
25th Aug,BAJAJHFL,113.44,66.67,-30.66,18.06,-55.02,-102.41,-136.32,-116.07,-78.69,114.99
25th Aug,SILVERETF,113.41,66.67,109.23,122.21,124.87,110.79,108.39,122.74,140.09,107.95
25th Aug,RELIABLE,113.40,66.67,133.33,244.71,269.97,448.78,507.84,571.36,524.88,89.76
25th Aug,VETO,113.17,-66.67,-103.18,-62.45,-156.47,-227.00,-50.49,-15.12,-16.52,121.64
25th Aug,SUPREMEINF,113,-66.67,-126.98,-136.33,-114.65,4.79,35.88,50.13,48.43,123.25
25th Aug,SHEMAROO,113,-66.67,-66.87,-138.95,-72.76,-49.85,-14.81,8.09,-17.20,125.56
25th Aug,SILVERADD,112.80,66.67,113.77,173.08,147.20,112.72,108.90,123.01,140.07,108.19
25th Aug,NIITLTD,112.77,66.67,-35.26,36.71,-74.89,-111.32,-141.89,-112.71,-112.23,118.28
25th Aug,HDFCSILVER,112.50,66.67,117.02,161.27,156.03,119.62,113.08,127.07,144.05,108.68
25th Aug,SBFC,112.17,-66.67,-42.49,65.05,31.52,36.36,63.36,74.82,82.13,107.62
25th Aug,SILVERBEES,112.05,66.67,113.99,156.73,162.43,120.29,113.18,127.07,144.38,108.69
25th Aug,SPORTKING,111.60,-66.67,-74.85,-6.26,-61.67,-55.15,-22.74,26.15,39.91,119.87
25th Aug,SPIC,111.27,66.67,116.87,82.51,162.78,260.04,334.71,367.15,360.95,102.15
25th Aug,ARIHANTCAP,110.33,66.67,77.65,108.26,174.34,149.64,159.77,187.93,187.60,100.48
25th Aug,LIQUIDCASE,110.12,-66.67,-133.33,-317.09,-329.80,-265.28,-176.28,-127.58,-70.50,108.15
25th Aug,NAHARINDUS,110.05,-66.67,-102.76,-83.73,-100.68,-149.77,-77.25,-27.33,-30.45,118.51
25th Aug,AIROLAM,110,-66.67,18.27,104.59,-2.23,0.662,45.04,62.81,38.89,116.18
25th Aug,TOUCHWOOD,109.33,-66.67,59.05,139.76,214.61,56.44,85.45,103.57,65.08,99.14
25th Aug,KHAITANLTD,109,-66.67,-102.35,-123.74,-115.15,-176.22,-40.14,3.73,13.96,117.63
25th Aug,ABGSEC,108.96,-66.67,-74.83,-104.80,-171.34,-177.42,-123.31,0.889,27.18,110.69
25th Aug,CANBK,108.82,-66.67,-102.46,-49.38,-31.64,-55.51,11.40,43.10,57.00,107.90
25th Aug,AUSOMENT,108.50,66.67,-5.10,-73.78,46.88,6.67,40.39,56.53,67.23,101.83
25th Aug,ESTER,108.20,-66.67,-18.21,54.45,-53.96,-107.81,-129.15,-137.10,-129.59,112.28
25th Aug,GSEC10ABSL,108.16,-66.67,-75.78,-129.43,-240.31,-288.57,-40.77,23.45,42.67,109.29
25th Aug,WEIZMANIND,107.60,-66.67,-133.33,-120.83,-104.08,-164.10,-139.05,-86.41,-100.21,115.37
25th Aug,BEPL,107.02,-66.67,-97.59,-75.03,-111.59,-147.72,-125.68,-70.69,-70.98,113.83
25th Aug,STEELCITY,106.99,66.67,-11.20,44.37,-30.45,-23.14,29.26,51.97,64.75,112.13
25th Aug,TNPETRO,106.88,-66.67,-61.53,50.27,75.04,101.27,102.61,109.87,129.05,101.37
25th Aug,ICICIB22,106.83,-66.67,-70.40,-135.40,-100.14,-140.61,-87.56,0.479,21.92,110.86
25th Aug,SMLT,106.25,66.67,-59.81,-8.34,-87.89,-159.27,-198.13,-184.46,-121.42,114.85
25th Aug,OMINFRAL,105.98,-66.67,-124.57,-177.47,-123.99,-167.05,-173.65,-149.61,-129.79,115.67
25th Aug,BANARBEADS,105.70,66.67,-32.29,49.34,-70.86,-136.94,-174.02,-186.10,-177.86,112.96
25th Aug,KHAICHEM,105.50,-66.67,-133.33,-158.87,-40.66,53.45,78.64,91.23,110.06,102.29
25th Aug,GROWWLIQID,105.45,-66.67,46.15,108.77,105.32,125.90,130.78,123.66,121.18,104.81
25th Aug,SARLAPOLY,105.32,-66.67,-105.26,-0.276,-75.38,-120.28,-32.71,25.58,40.87,114.20
25th Aug,MAHAPEXLTD,105.25,66.67,-25.07,-11.72,-55.06,-94.95,-120.71,-120.28,-105.72,99.11
25th Aug,PNB,105.22,-66.67,-86.01,-127.59,-60.32,-69.58,1.39,35.84,49.48,108.94
25th Aug,ALEMBICLTD,105.10,-66.67,-85.30,-111.78,-103.74,-142.28,-78.42,-22.99,-26.88,111.09
25th Aug,DJML,104.99,66.67,94.56,-56.64,-113.64,-90.92,-99.81,-103.02,-93.90,113.87
25th Aug,GAEL,104.60,66.67,-38.30,37.45,-60.74,-112.41,-118.20,-92.60,-98.21,109.25
25th Aug,MAANALU,104.45,-66.67,-94.68,-108.36,-168.61,-245.07,-39.55,-4.78,-7.74,114.55
25th Aug,NBCC,104.12,-66.67,-68.44,-95.40,-119.54,-127.89,-65.47,-0.041,15.07,109.69
25th Aug,SHREDIGCEM,104.08,66.67,124.23,133.39,258.14,317.58,380.49,320.83,318.14,89.99
25th Aug,ISFT,104,66.67,130.19,79.08,5.07,-58.75,-48.05,-25.97,-52.19,92.77
25th Aug,RAJOOENG,103.95,-66.67,-109.20,36.93,-54.95,-85.37,NaN,NaN,NaN,110.32
25th Aug,PNBGILTS,103.36,-66.67,-91.08,-31.09,-14.46,43.09,75.00,80.49,81.72,111.22
25th Aug,JAMNAAUTO,102.81,66.67,-44.30,61.73,149.41,202.75,193.11,146.49,157.68,99.19
25th Aug,J&KBANK,102.66,-66.67,-83.17,-144.77,-65.88,-80.77,-29.87,7.96,20.42,107.36
25th Aug,JAIBALAJI,102.55,-66.67,-91.89,-123.84,-105.93,-83.99,-95.39,-99.12,-107.52,111.68
25th Aug,ELECTCAST,102.16,-66.67,-102.94,32.28,-71.66,-99.20,-60.18,-37.75,-44.06,107.23
25th Aug,NTPCGREEN,101.76,-66.67,-133.33,-7.57,-77.03,-125.36,-86.21,-24.02,-38.43,105.70
25th Aug,MOVALUE,101.70,-66.67,-48.61,29.10,-36.58,-56.62,-8.95,36.14,51.02,104.64
25th Aug,LOTUSEYE,101.50,66.67,97.06,155.27,324.07,539.50,584.83,426.43,402.50,91.64
25th Aug,JAYSREETEA,101.48,66.67,-15.26,-46.50,-122.16,-147.02,-56.03,-13.91,-17.07,108.04
25th Aug,EMMBI,101.20,-66.67,-98.54,-86.63,-116.81,-180.76,-158.03,-49.00,-67.78,108.17
25th Aug,THEMISMED,101.11,-66.67,-118.93,-127.13,-94.57,-128.50,-161.16,-161.66,-110.05,111.91
25th Aug,EDELWEISS,100.89,66.67,102.54,133.01,-45.41,-86.88,-13.11,7.67,-3.51,101.41
25th Aug,EGOLD,100.80,66.67,130.28,64.76,63.82,96.03,109.41,90.04,86.31,99.24
25th Aug,DCM,100.53,66.67,60.98,54.85,-60.53,-84.54,-86.44,-58.69,-56.84,106.49
25th Aug,LYKALABS,100.39,-66.67,-29.90,-57.89,-104.73,-170.37,-199.65,-139.90,-110.87,107.76
25th Aug,ZODIACLOTH,99.96,66.67,-6.51,53.54,-66.39,-124.93,-101.28,-25.59,-37.22,105.88
25th Aug,MOGOLD,99.95,66.67,133.33,109.67,NaN,NaN,NaN,NaN,NaN,100.86
25th Aug,SJVN,99.37,66.67,83.64,110.16,97.84,53.86,46.68,64.63,72.77,94.09
25th Aug,GOLD360,99.05,66.67,125.45,108.91,78.30,91.56,109.07,NaN,NaN,96.61
25th Aug,ARCHIDPLY,99.05,66.67,52.98,-45.20,-80.19,-87.96,-8.31,26.37,24.19,108.39
25th Aug,INSPIRISYS,99,-66.67,-57.73,-101.08,-174.40,-163.20,-16.84,21.22,25.98,106.76
25th Aug,EMBDL,98.93,-66.67,-68.04,59.76,-52.73,-105.65,-75.45,-89.42,-92.83,93.07
25th Aug,UNIONGOLD,98.85,66.67,133.33,180.57,150.36,167.83,166.45,112.89,NaN,97.12
25th Aug,GROWWGOLD,98.84,66.67,133.33,59.77,67.45,99.48,114.28,92.30,88.17,99.63
25th Aug,KRITINUT,98.52,-66.67,-80.92,-121.21,-111.30,-161.13,-125.96,-74.90,-78.96,106.50
25th Aug,SICALLOG,98.40,66.67,80.96,-33.53,-103.43,-64.30,-6.41,-30.45,-53.44,108.11
25th Aug,GOLDETF,98.05,66.67,129.31,85.58,78.12,101.35,115.77,93.25,88.91,98.08
25th Aug,GOLDETFADD,98.02,66.67,133.33,125.51,87.14,110.81,121.85,95.90,90.33,95.63
25th Aug,SINCLAIR,97.80,66.67,11.39,-15.43,-30.03,34.86,57.75,78.58,64.22,106.19
25th Aug,BBNPPGOLD,97.70,66.67,60.61,-46.50,-9.16,33.81,65.64,70.62,73.90,95.81
25th Aug,SUMIT,97.59,-66.67,-80.56,-10.68,68.45,54.32,8.32,21.78,-22.43,90.36
25th Aug,NFL,97.53,-66.67,61.49,102.84,38.05,-26.93,20.24,46.20,35.73,92.04
25th Aug,ALPA,97.43,-66.67,-100.19,30.74,-50.09,-72.54,-91.28,-102.48,-102.07,100.99
25th Aug,RADHIKAJWE,97.42,-66.67,13.89,76.97,16.64,69.98,90.52,111.24,56.01,102.62
25th Aug,TEXINFRA,97.35,-66.67,-81.70,5.40,-71.14,-101.74,-91.58,-91.99,-82.13,99.55
25th Aug,INDSWFTLAB,96.60,-66.67,-95.65,-130.88,-180.43,-104.86,8.65,18.49,9.93,106.75
25th Aug,DONEAR,96.43,-66.67,-71.70,-73.40,-79.91,-127.48,-163.07,-166.03,-134.68,102.15
25th Aug,TOP10ADD,95.95,66.67,22.76,86.23,-31.79,-82.93,-79.40,-2.00,15.39,97.42
25th Aug,BAFNAPH,95.64,-66.67,-102.78,-57.71,29.51,82.38,109.71,139.90,167.13,106.85
25th Aug,FOCUS,95.55,-66.67,-74.60,-108.04,-95.93,-102.54,-82.24,-15.94,-9.77,104.12
25th Aug,MOPSE,95.38,-66.67,-89.84,-149.58,-84.68,NaN,NaN,NaN,NaN,96.69
25th Aug,HILINFRA,95.16,-66.67,-119.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25th Aug,MOTHERSON,94.97,-66.67,-89.77,14.64,-55.85,-107.13,-48.17,7.19,15.83,92.60
25th Aug,ATAM,94.95,66.67,-44.97,67.88,-40.07,-89.18,-96.32,-30.12,-49.65,99.45
25th Aug,IOLCP,94.70,-66.67,-123.91,25.50,-2.67,43.64,64.36,73.53,89.30,100.19
25th Aug,BHARATGEAR,94.64,-66.67,-71.82,49.41,52.69,96.30,92.54,91.58,92.34,88.78
25th Aug,IDBI,94.51,-66.67,40.49,108.14,35.37,-8.77,33.53,56.19,70.51,90.08
25th Aug,TNIDETF,94.40,66.67,44.44,98.81,126.22,98.04,101.06,98.72,94.60,90.45
25th Aug,GANESHBE,94.03,66.67,80.31,4.62,34.21,-43.73,-64.30,-82.14,-95.86,90.72
25th Aug,RICOAUTO,93.93,66.67,-53.30,39.56,132.15,204.08,218.50,213.19,179.31,88.04
25th Aug,MOTOUR,93.86,66.67,61.84,81.18,91.75,NaN,NaN,NaN,NaN,91.22
25th Aug,INFRAIETF,93.75,66.67,-47.53,55.15,24.23,6.00,47.19,62.33,73.08,91.79
25th Aug,SSDL,93.50,66.67,40.83,61.33,-14.18,-63.73,-21.55,-3.11,-39.16,95.59
25th Aug,ANIKINDS,93.40,66.67,70.43,93.33,-57.42,-92.23,-126.55,-100.40,-81.69,102.40
25th Aug,LOVABLE,93.39,-66.67,-105.78,15.62,-39.93,-82.16,-52.30,-1.37,-24.40,96.86
25th Aug,BALAJITELE,92,66.67,41.31,-63.58,-54.12,8.58,49.98,65.50,78.97,89.28
25th Aug,CINELINE,92,-66.67,2.86,39.04,13.88,29.07,26.41,34.70,3.36,87.67
25th Aug,MOREALTY,91.81,66.67,79.70,95.42,-24.38,-76.76,-30.95,6.92,14.24,92.68
25th Aug,HDFCSENSEX,91.65,-66.67,-55.21,41.56,10.48,-20.73,19.72,49.78,61.72,92.46
25th Aug,BANKA,91.29,66.67,-31.95,61.78,71.21,111.18,156.96,152.84,113.30,82.71
25th Aug,MADRASFERT,91.20,-66.67,-104.93,46.89,53.44,11.93,23.22,50.78,52.57,94.77
25th Aug,ORIENTLTD,90.28,66.67,133.33,87.83,149.99,29.67,64.78,85.39,51.69,91.90
25th Aug,BHAGYANGR,90.09,-66.67,-85.91,-91.66,-57.23,29.31,63.53,90.06,83.81,99.07
25th Aug,NDLVENTURE,89.89,66.67,128.65,13.88,103.77,182.60,235.21,167.93,78.43,84.64
25th Aug,AEROENTER,89.76,-66.67,-119.14,-141.24,-129.73,-90.36,-24.26,-4.63,-26.19,96.74
25th Aug,UTISXN50,89.74,66.67,-27.74,63.57,46.78,29.69,62.79,69.33,79.93,90.69
25th Aug,CPSEETF,89.64,-66.67,-84.90,-117.12,-89.90,-131.20,-80.00,-0.908,23.51,94.46
25th Aug,ANUHPHR,89.53,-66.67,-71.63,26.38,-74.58,-121.86,-69.23,-26.23,-26.70,94.02
25th Aug,JMA,89.51,-66.67,-91.27,15.95,-54.91,-100.33,-50.24,8.29,11.18,94.96
25th Aug,COMMOIETF,89.43,-66.67,-98.40,-3.03,-25.35,-4.85,31.22,56.75,67.16,90.62
25th Aug,FOODSIN,89.25,-66.67,-95.93,-92.53,-137.04,-137.88,-94.04,-57.22,-69.03,98.02
25th Aug,SHRIRAMPPS,89.02,-66.67,-85.03,-62.71,-84.50,-126.10,-17.38,20.86,23.82,95.28
25th Aug,OMAXE,89,-66.67,-74.31,-128.24,-106.54,-149.93,-14.69,10.44,11.39,97.49
25th Aug,BSLGOLDETF,88.88,66.67,83.88,56.56,72.40,104.04,114.60,92.80,88.90,85.82
25th Aug,GMRAIRPORT,88.84,-66.67,-79.57,-44.76,-87.10,20.21,34.11,57.45,66.70,92.71
25th Aug,XELPMOC,88.80,-66.67,-116.02,-100.95,-91.63,-110.49,-89.23,-72.13,-73.46,95.19
25th Aug,MAWANASUG,88.55,-66.67,-117.27,-33.86,-70.10,-119.34,-97.17,-56.22,-57.34,92.20
25th Aug,MUNJALAU,88.49,66.67,115.03,160.14,319.36,346.09,280.64,257.26,167.32,84.48
25th Aug,SATIA,88.34,66.67,112.44,171.04,64.87,40.83,74.87,90.51,80.37,80.93
25th Aug,ALKALI,88.19,66.67,-39.71,47.14,-55.85,-104.52,-54.51,-24.79,-36.50,93.75
25th Aug,ADL,88.15,-66.67,-41.65,50.30,96.21,10.86,-17.24,34.62,42.08,86.17
25th Aug,KANORICHEM,87.95,66.67,97.67,75.06,-62.23,-104.67,-97.17,-23.93,-45.69,89.87
25th Aug,XCHANGING,87.14,-66.67,-62.68,36.22,-45.56,-93.23,-84.16,-72.98,-84.78,84.42
25th Aug,HMVL,87.11,-66.67,-105.75,46.67,-33.33,-41.68,-12.02,24.57,33.78,91.10
25th Aug,BALPHARMA,87,-66.67,-119.09,-115.84,-137.28,-211.52,-235.38,-115.46,-124.36,96.12
25th Aug,VISAKAIND,86.96,66.67,93.12,99.31,55.84,20.37,48.55,61.18,58.74,89.66
25th Aug,INTLCONV,86.90,-66.67,-130.51,-20.84,-56.45,-42.99,17.65,44.63,57.95,91.11
25th Aug,HITECH,86.66,-66.67,-83.87,-135.73,-89.80,-126.65,-133.78,-135.06,-108.26,91.95
25th Aug,VALIANTLAB,86.32,-66.67,-131.69,-94.64,-74.05,-103.33,-127.39,-75.70,-87.05,96.52
25th Aug,GOLDIETF,86.27,66.67,75.49,-4.14,16.13,55.99,81.90,78.14,78.81,82.73
25th Aug,HDFCGOLD,86.17,66.67,92.05,70.63,63.53,93.26,105.21,89.77,86.62,82.84
25th Aug,SETFGOLD,86.07,66.67,133.33,105.39,99.34,117.95,115.51,93.61,89.43,82.46
25th Aug,DBOL,86,-66.67,-113.52,-19.30,-11.47,23.27,61.09,82.17,60.10,83.48
25th Aug,LAGNAM,85.96,66.67,-39.61,-103.31,-142.47,-205.45,-194.57,-196.97,-197.89,92.58
25th Aug,MOL,85.57,-66.67,-91.98,41.32,-73.31,-99.17,-12.50,22.45,33.65,90.53
25th Aug,MUFIN,85.52,-66.67,-112.46,-123.99,-104.93,28.34,54.00,73.29,50.12,92.96
25th Aug,INTENTECH,85.49,66.67,110.29,78.59,-20.61,-74.96,-97.93,-117.16,-109.61,86.84
25th Aug,DELTACORP,85.27,-66.67,-105.92,-19.44,-30.42,-78.43,-102.28,-66.40,-81.24,83.90
25th Aug,MODEFENCE,84.66,66.67,63.21,-10.13,-60.17,-96.35,-41.84,10.49,29.80,88.92
25th Aug,AXSENSEX,84.50,66.67,133.33,96.62,65.42,16.23,49.88,60.88,71.23,82.36
25th Aug,GOLDSHARE,84.50,66.67,70.27,60.15,70.67,93.25,109.30,91.49,87.66,81.50
25th Aug,AXISGOLD,84.12,66.67,123.07,78.85,73.80,102.02,119.34,96.37,90.93,82.06
25th Aug,JAYBARMARU,84.10,66.67,133.33,-17.60,48.94,98.84,100.96,103.18,107.85,81.22
25th Aug,GOLD1,84.09,66.67,99.34,76.04,53.10,86.02,104.97,89.83,87.25,82.10
25th Aug,NIVABUPA,83.85,-66.67,-80.95,24.37,-13.37,11.68,-3.96,37.27,48.55,81.28
25th Aug,MCLOUD,83.76,-66.67,-69.08,26.13,-23.67,45.31,76.17,82.83,NaN,76.82
25th Aug,BRIGHOTEL,83.72,-66.67,-128.42,-54.87,NaN,NaN,NaN,NaN,NaN,91.09
25th Aug,SENSEXETF,83.66,-66.67,-90.67,47.45,26.76,-8.88,29.07,53.42,64.73,84.01
25th Aug,GOLDBEES,83.50,66.67,117.64,106.61,86.68,100.28,112.00,91.51,87.98,80.09
25th Aug,SANSTAR,83.37,-66.67,-13.88,-42.96,-95.99,-133.69,-155.36,-161.65,-130.00,88.16
25th Aug,QGOLDHALF,83.37,66.67,106.60,62.17,56.30,87.76,103.58,88.75,85.64,81.52
25th Aug,SENSEXADD,83.25,-66.67,-77.56,44.11,8.30,-21.65,16.60,48.33,60.36,83.64
25th Aug,ROTO,83.14,-66.67,-82.99,-124.89,-114.61,-127.98,-61.88,-8,-6.74,89.71
25th Aug,DELTAMAGNT,82.13,-66.67,40.63,14.37,-84.27,-125.34,0.835,25.34,16.95,87.74
25th Aug,ABFRL,81.98,66.67,102.25,204.10,352.41,218.95,15.15,8.96,-9.22,77.30
25th Aug,OSWALAGRO,81.90,66.67,95.51,189.83,27.73,-49.20,-53.86,-9.51,14.58,73.56
25th Aug,OILCOUNTUB,81.80,-66.67,-113.32,-129.37,-129.59,-47.67,12.31,28.80,33.99,88.38
25th Aug,ANDHRAPAP,81.79,66.67,133.33,321.33,78.77,30.10,58.06,79.66,42.20,74.09
25th Aug,BSLSENETFG,81.73,-66.67,-37.93,58.08,43.47,10.35,43.01,57.79,68.98,78.46
25th Aug,AAATECH,81.73,66.67,41.30,-65.90,-92.87,-89.85,-51.87,-5.87,-31.44,89.02
25th Aug,CUBEXTUB,81.56,-66.67,3.49,-0.035,-85.95,-111.96,-73.78,-72.46,-83.36,84.15
25th Aug,BPL,81.52,-66.67,22.76,93.23,-0.034,-54.64,-16.52,8.45,-9.80,76.65
25th Aug,UMIYA-MRO,81.10,66.67,-65.35,-105.44,-18.84,47.47,71.79,92.49,75.20,77.30
25th Aug,BLUSPRING,80.99,-66.67,-86.19,-86.73,-83.28,NaN,NaN,NaN,NaN,88.88
25th Aug,DOLATALGO,80.97,-66.67,-119.14,-82.09,-126.55,-155.40,-137.27,-86.74,-87.72,87.70
25th Aug,MANGALAM,80.95,-66.67,-48.97,25.19,-74.28,-59.84,-34.81,-22.88,-46.89,85.33
25th Aug,ACL,80.68,66.67,133.33,146.50,264.46,416.79,210.26,205.29,182.50,69.48
25th Aug,MONQ50,80.54,66.67,122.14,95.89,82.26,111.17,127.88,97.50,23.10,77.77
25th Aug,VERTOZ,80.40,-66.67,-77.83,-116.66,-107.32,52.09,83.12,112.92,142.28,91.66
25th Aug,HBSL,80,66.67,6.80,52.59,-41.27,-75.80,-70.96,-50.89,-58.83,84.47
25th Aug,GHCLTEXTIL,79.89,-66.67,-87.01,0.034,-81.35,-147.09,-137.78,-60.71,-64.53,76.51
25th Aug,RBA,79.81,-66.67,-82.30,30.05,-60.20,-50.06,-41.50,32.31,41.31,83.40
25th Aug,GLOBECIVIL,79.71,-66.67,-94.23,-72.59,-62.20,NaN,NaN,NaN,NaN,85.00
25th Aug,KOTHARIPRO,79.66,-66.67,-22.28,35.83,-29.74,-79.93,-7.03,22.44,8.87,82.74
25th Aug,NHPC,79.60,-66.67,-103.34,-183.16,-157.83,-178.96,-181.11,-98.80,-47.38,83.74
25th Aug,SRD,78.56,66.67,133.33,179.26,-1.62,46.36,69.63,89.80,109.34,81.23
25th Aug,ANDHRSUGAR,78.50,-66.67,-121.96,-98.96,-42.86,-15.88,25.42,51.19,21.24,77.59
25th Aug,TPLPLASTEH,78,-66.67,-14.21,72.05,46.01,-24.63,-50.39,-18.03,-41.60,74.30
25th Aug,PSUBNKBEES,77.73,-66.67,-133.33,-84.93,-6.87,-16.34,39.96,59.85,72.38,80.59
25th Aug,DIVOPPBEES,77.58,-66.67,-96.14,10.15,-36.38,-80.15,-58.62,0.789,-2.04,79.25
25th Aug,GROWWDEFNC,77.12,66.67,119.00,0.190,-55.62,-93.79,-41.65,10.57,29.73,81.25
25th Aug,RUBFILA,76.89,66.67,133.33,49.32,-63.44,-84.56,-24.94,4.20,4.27,79.34
25th Aug,ZIMLAB,76.55,66.67,42.75,5.09,-73.94,-133.09,-116.19,-108.08,-126.13,83.19
25th Aug,DCW,76.22,-66.67,-133.33,-4.60,22.52,-29.24,-37.37,-22.30,-27.38,74.29
25th Aug,PRITI,76.20,-66.67,-133.33,-75.72,-112.54,-166.51,-208.43,-208.76,-135.46,88.50
25th Aug,TRIGYN,76.01,-66.67,-117.39,-47.85,-120.67,-175.44,-99.69,-52.90,-68.75,81.08
25th Aug,SUPREME,75.85,66.67,41.44,102.70,97.37,-47.02,-73.74,-95.72,NaN,78.52
25th Aug,UFO,75.80,-66.67,-88.46,-33.33,37.09,67.23,88.04,97.48,24.67,80.12
25th Aug,KREBSBIO,75,-66.67,44.73,-60.51,-82.05,-89.90,-64.85,-51.83,-63.11,81.94
25th Aug,JTLIND,74.99,66.67,69.08,111.36,32.48,10.64,41.12,24.21,-22.20,69.82
25th Aug,WSI,74.74,-66.67,-103.51,-89.00,-114.16,-84.86,-30.38,-20.32,-37.24,90.76
25th Aug,TOTAL,74.49,-66.67,-63.31,-5.55,-74.76,-124.53,-72.27,-40.12,-19.63,80.25
25th Aug,HOVS,74.26,66.67,101.66,134.47,268.91,251.17,238.21,209.66,186.01,68.34
25th Aug,HFCL,74.24,66.67,-1.59,67.24,-47.84,-95.46,-116.10,-125.15,-116.28,75.60
25th Aug,GEOJITFSL,74.20,-66.67,-72.59,11.35,-21.64,-71.76,-82.06,-48.04,-60.05,76.06
25th Aug,AVTNPL,74.05,66.67,120.97,62.59,41.59,88.58,123.48,129.79,98.31,76.02
25th Aug,LLOYDSENT,73.68,66.67,-51.99,-77.08,-144.20,-60.91,15.47,40.44,55.01,82.02
25th Aug,UTINEXT50,72.78,66.67,59.55,95.03,88.18,75.24,90.16,80.12,90.04,73.75
25th Aug,AUTOIND,72.71,-66.67,-98.41,26.18,-30.91,-78.21,-90.69,-60.50,-69.02,69.45
25th Aug,JAGRAN,72.61,66.67,-5.80,44.56,-4.24,30.77,-17.68,13.77,-2.33,74.95
25th Aug,SHALPAINTS,72.39,-66.67,-69.50,-41.12,-77.23,-123.80,-173.10,-210.71,-181.26,78.74
