date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,GOKULAGRO,328.90,-66.67,-36.84,77.00,113.58,131.87,106.89,118.54,113.24,302.86
25th Aug,ALLTIME,328.35,66.67,104.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25th Aug,JKTYRE,326.30,66.67,-28.30,56.13,-48.38,-96.13,-62.07,-4.30,3.83,333.85
25th Aug,PPL,326.20,-66.67,-80.92,-52.74,-126.14,-170.37,-189.83,-218.81,-226.64,309.11
25th Aug,KSOLVES,326.05,-66.67,40.78,103.66,-2.35,-38.23,-50.84,-58.72,-68.14,305.99
25th Aug,MAHLOG,326,66.67,94.06,26.16,-51.21,-56.31,-18.03,26.98,15.93,341.52
25th Aug,SAPPHIRE,325.75,-66.67,-26.72,72.56,7.62,7.23,30.01,51.83,63.79,330.91
25th Aug,PDSL,325,-66.67,-83.02,-24.95,-78.85,-123.55,-162.71,-179.62,-166.71,343.89
25th Aug,SURAJEST,324.45,-66.67,14.73,87.66,80.69,-11.64,9.97,22.54,-18.36,305.89
25th Aug,STYLEBAAZA,323.35,66.67,133.33,172.18,120.05,140.85,119.90,109.09,110.38,298.02
25th Aug,CROMPTON,322.90,66.67,-48.20,-20.53,-63.62,-105.32,-117.04,-123.23,-128.40,330.92
25th Aug,TRF,322,-66.67,-116.62,34.20,-67.94,-118.56,-163.04,-122.50,-122.58,339.55
25th Aug,IIFLCAPS,321.95,-66.67,-118.04,7.01,15.10,-48.85,33.93,54.89,69.54,300.96
25th Aug,RVNL,321.65,-66.67,-86.95,-93.29,-105.87,-139.06,-141.45,-119.46,-126.59,343.07
25th Aug,TARSONS,321.10,-66.67,-127.40,-116.89,-165.53,-256.89,-272.79,-108.97,-96.89,351.45
25th Aug,STARTECK,320.45,-66.67,-81.00,-59.06,49.84,100.39,126.24,138.94,149.56,302.40
25th Aug,STERTOOLS,320.20,-66.67,-112.28,53.76,-56.03,-107.16,-58.32,-46.56,-62.21,331.49
25th Aug,RAJRATAN,320,-66.67,-133.33,-113.13,-94.43,-160.31,-190.74,-77.38,-96.42,351.81
25th Aug,DDEVPLSTIK,319.70,-66.67,-114.92,14.62,61.79,105.17,132.40,147.81,165.31,301.06
25th Aug,JIOFIN,319.70,-66.67,-91.85,-155.67,-34.26,26.83,59.84,75.19,89.61,319.23
25th Aug,ETERNAL,319.25,-66.67,-75.64,42.98,89.77,111.80,150.96,165.35,189.19,307.71
25th Aug,MMFL,319,-66.67,27.84,96.77,-58.66,-117.43,-142.95,-141.78,-133.86,321.05
25th Aug,SRGHFL,319,66.67,124.62,-0.521,-44.94,-6.92,0.053,7.55,-7.64,304.89
25th Aug,LIBERTSHOE,317.50,66.67,80.48,81.36,-62.88,-113.19,-146.73,-84.07,-95.64,331.05
25th Aug,BPCL,315.80,-66.67,-79.60,-100.44,-75.16,-63.56,-36.06,22.73,41.21,326.67
25th Aug,LOYALTEX,315.15,66.67,-57.74,-67.62,-137.51,-20.41,5.94,45.93,50.69,346.10
25th Aug,HINDWAREAP,313.80,66.67,130.11,70.14,144.50,169.65,109.98,114.16,133.24,284.93
25th Aug,GREENPLY,313.45,66.67,57.53,100.38,-32.27,-32.48,19.88,45.17,58.81,325.22
25th Aug,MASFIN,313.25,66.67,70.49,95.32,0.290,51.29,76.16,86.77,98.39,320.42
25th Aug,FLAIR,312.55,-66.67,42.38,-15.91,-73.25,42.70,70.97,91.88,109.82,334.97
25th Aug,SURAKSHA,311.40,-66.67,-74.60,47.83,58.77,-19.67,-0.858,36.29,29.03,298.79
25th Aug,ASHIANA,310.70,-66.67,-3.47,6.98,-75.71,-96.00,-6.65,5.69,-2.04,329.36
25th Aug,ORIENTTECH,310.50,66.67,85.21,-9.03,-63.34,-103.47,-122.97,-111.98,-83.35,329.60
25th Aug,GNA,310.25,-66.67,-106.05,24.93,-18.29,-53.00,-75.01,-53.43,-64.82,305.68
25th Aug,ADVENZYMES,309.30,-66.67,-78.52,-10.13,-80.00,-99.86,-22.64,9.71,-0.434,331.15
25th Aug,RAMCOIND,307.80,66.67,84.13,138.81,232.06,165.42,134.06,140.60,162.97,288.33
25th Aug,SKYGOLD,306.80,66.67,7.36,84.59,30.55,-33.44,-43.83,-55.69,-67.65,281.82
25th Aug,QUICKHEAL,306.65,66.67,55.95,101.46,-36.80,-76.31,-29.83,-18.19,-41.50,310.74
25th Aug,SIMPLEXINF,305,-66.67,-11.36,81.16,41.25,87.09,90.19,73.13,81.77,282.14
25th Aug,PNCINFRA,304.95,-66.67,-133.33,-89.55,-71.56,0.201,46.31,62.48,62.54,299.01
25th Aug,CSLFINANCE,304.60,-66.67,-39.31,1.47,-25.74,-77.57,-71.19,4.65,23.10,321.21
25th Aug,JNKINDIA,304,66.67,103.25,41.55,-61.07,-99.68,-119.79,-99.79,-81.35,320.51
25th Aug,TFCILTD,303.75,-66.67,-119.17,19.04,107.87,92.99,114.12,128.15,137.09,288.58
25th Aug,STANLEY,303.65,-66.67,-133.33,-149.16,-111.43,-159.33,-135.87,-97.69,-81.82,327.82
25th Aug,ACMESOLAR,303.30,66.67,133.33,177.55,217.74,137.91,149.68,140.07,150.10,275.11
25th Aug,JSWINFRA,303.25,-66.67,-98.40,-4.23,-47.47,-36.64,14.20,29.57,47.96,299.78
25th Aug,ASAHISONG,303.20,-66.67,-133.33,-91.78,-72.04,-133.47,-147.81,-103.89,-72.24,323.74
25th Aug,CAPACITE,300.25,66.67,110.91,105.71,-21.16,-76.15,-101.48,-113.91,-123.89,281.09
25th Aug,KAMATHOTEL,300.24,-66.67,50.44,84.75,167.68,265.18,284.37,124.22,118.06,276.04
25th Aug,GSPL,299.45,-66.67,-119.59,-154.76,-83.50,-135.69,-154.78,-55.98,-54.94,317.44
25th Aug,HONASA,299.30,-66.67,40.02,86.44,115.58,28.86,48.12,69.04,84.22,279.72
25th Aug,NAHARCAP,299,-66.67,-133.33,-73.35,-102.27,-101.09,-13.18,24.50,32.45,318.36
25th Aug,CAPITALSFB,297.25,-66.67,-24.38,-16.62,-29.47,7.12,28.58,53.38,48.01,292.52
25th Aug,RHL,295,66.67,128.60,166.50,192.27,149.21,136.39,148.29,164.90,268.36
25th Aug,ITI,293.80,-66.67,-79.18,-63.34,-61.20,-106.69,-18.87,14.40,4.97,314.97
25th Aug,ARVIND,292.55,-66.67,-88.10,-49.84,-91.97,-148.68,-174.17,-164.68,-168.24,308.13
25th Aug,NRBBEARING,292.25,-66.67,-108.99,50.78,28.57,61.73,76.01,80.26,93.77,280.79
25th Aug,ECOSMOBLTY,291.60,66.67,-37.74,44.19,-61.25,-52.09,30.51,49.36,60.47,308.03
25th Aug,JUNIPER,291.30,-66.67,13.87,80.36,-23.88,-39.87,-37.70,6.58,17.07,274.42
25th Aug,SURYAROSNI,290.50,-66.67,10.37,-4.87,-101.73,-171.53,-53.61,-6.58,9.36,299.19
25th Aug,WANBURY,289.15,-66.67,61.59,106.49,178.84,93.45,92.92,96.64,104.20,269.25
25th Aug,MAZDA,288.80,66.67,-11.54,80.59,-3.59,47.41,70.23,92.11,50.63,297.91
25th Aug,IXIGO,288.56,66.67,133.33,80.56,144.64,164.42,206.78,242.02,265.89,257.99
25th Aug,PONNIERODE,288.45,-66.67,-59.14,46.21,-42.07,-90.23,-125.05,-110.69,-114.10,301.81
25th Aug,JITFINFRA,288,-66.67,-23.74,-66.44,-145.36,-186.60,-200.20,-223.51,-151.69,329.09
25th Aug,PURVA,287.70,66.67,13.26,46.23,54.67,8.38,48.76,67.89,60.28,266.41
25th Aug,NAHARPOLY,287,66.67,-56.22,-124.39,-103.76,-140.97,-22.45,9.90,23.32,314.57
25th Aug,MMP,285.50,66.67,96.68,111.65,73.67,66.62,97.13,115.75,74.45,258.53
25th Aug,SUNFLAG,285.30,-66.67,-101.43,-137.25,-57.20,-29.10,30.83,53.83,65.24,282.70
25th Aug,ABCAPITAL,285.20,-66.67,3.30,66.54,139.43,114.36,102.26,108.67,121.28,271.46
25th Aug,SIGNPOST,285.18,66.67,133.33,95.59,206.60,204.08,271.07,255.41,93.78,261.36
25th Aug,RPTECH,285,66.67,113.64,122.20,-56.65,-101.73,-87.92,-62.25,-68.40,300.19
25th Aug,POWERGRID,284.15,66.67,-58.67,-97.21,-106.85,-128.52,-129.31,-63.16,-34.96,291.22
25th Aug,STARCEMENT,283.10,-66.67,-70.92,-24.77,82.56,145.31,207.34,258.47,304.17,271.53
25th Aug,INDOCO,283,66.67,-2.85,-82.41,-102.62,-72.42,-2.62,24.17,28.43,304.22
25th Aug,TIRUMALCHM,282.95,66.67,-63.07,-75.30,-84.37,-52.27,25.35,48.24,53.44,299.90
25th Aug,BCONCEPTS,282.65,-66.67,-133.33,-191.50,-174.16,-226.68,-265.86,-235.46,-166.76,313.44
25th Aug,CLSEL,282.25,66.67,-34.57,-91.56,-100.02,-154.14,-170.94,-133.94,-127.64,301.65
25th Aug,SAHYADRI,281.40,-66.67,-124.87,-94.07,-138.62,-161.43,-49.55,13.42,11.80,304.61
25th Aug,SESHAPAPER,280.90,66.67,105.30,206.82,1.57,-50.64,-36.71,-19.94,-32.72,281.02
25th Aug,VRLLOG,280.55,66.67,-45.47,-48.48,-82.20,-72.43,-2.65,26.55,42.09,298.38
25th Aug,MUTHOOTCAP,280.15,-66.67,40.93,85.08,-63.83,-91.18,-57.72,-28.02,-29.34,293.33
25th Aug,DCAL,279.75,66.67,124.49,94.43,160.33,117.35,97.17,106.47,121.59,250.25
25th Aug,ORIENTBELL,279,-66.67,37.74,-11.48,-102.50,-83.43,-12.35,11.22,9.78,299.26
25th Aug,DEEDEV,279,66.67,-54.45,-109.27,-73.76,-100.23,-2.40,21.02,25.40,265.81
25th Aug,TIL,278.60,-66.67,-133.33,-61.79,-110.61,-175.62,-50.60,-14.18,-2.49,306.95
25th Aug,BHAGCHEM,277.95,-66.67,-110.79,-165.44,-124.18,-213.85,-176.45,-140.28,-146.39,295.20
25th Aug,UNIVASTU,277.55,66.67,115.32,130.07,54.83,97.39,110.82,123.69,103.90,278.62
25th Aug,IRMENERGY,277.50,-66.67,-71.69,45.78,-60.34,-107.27,-82.82,-46.12,-55.50,290.11
25th Aug,PLATIND,277.20,66.67,-34.94,-9.66,-52.24,-24.66,16.37,25.64,-3.45,295.68
25th Aug,PANSARI,276.89,66.67,66.67,85.57,136.14,168.19,125.51,114.82,129.64,256.51
25th Aug,RITCO,276.35,-66.67,-132.82,-58.66,-86.72,-83.26,-31.74,-6.04,-36.46,299.72
25th Aug,RELINFRA,275.65,-66.67,-99.08,8.49,-68.70,-121.09,-61.26,-31.17,-22.37,266.26
25th Aug,VINYLINDIA,275,66.67,-39.39,-71.33,-86.54,-138.26,-131.26,-55.67,-48.32,289.97
25th Aug,NIFTY1,274.70,66.67,-35.19,12.84,36.75,17.85,54.81,63.79,74.88,277.59
25th Aug,AKSHARCHEM,274.10,-66.67,-133.33,-19.82,-50.70,0.907,37.43,61.62,63.93,286.07
25th Aug,VSTIND,273.95,-66.67,-105.56,-33.66,-97.02,-113.43,-118.23,-48.64,-61.41,282.41
25th Aug,SPMLINFRA,273.65,-66.67,-84.87,-93.02,-69.14,45.94,73.91,92.50,111.35,265.52
25th Aug,PETRONET,273.60,-66.67,-120.59,-53.25,-75.92,-135.36,-173.06,-145.45,-157.04,285.39
25th Aug,QUESS,271.75,-66.67,20.16,61.39,-73.28,-136.50,-139.30,-154.88,-165.49,286.05
25th Aug,SWSOLAR,271.50,-66.67,-133.33,-25.05,-57.48,-103.77,-79.12,-29.50,-39.95,282.59
25th Aug,INDIANCARD,270.30,-66.67,-68.77,-56.06,-105.62,-135.36,-136.43,-48.67,-52.25,266.16
25th Aug,ASPINWALL,270,-66.67,29.33,-12.56,-76.33,-125.42,-69.47,-9.48,-30.53,289.88
25th Aug,PODDARMENT,269.75,-66.67,-133.33,-224.86,-199.92,-249.52,-246.54,-244.01,-181.87,291.64
25th Aug,NACLIND,269.65,-66.67,35.50,6.07,-53.34,42.76,69.71,94.37,104.00,246.47
25th Aug,IFGLEXPOR,269,-66.67,42.67,76.72,60.40,57.56,69.62,78.14,91.99,238.25
25th Aug,MANAPPURAM,268.90,66.67,133.33,91.15,73.89,47.45,66.70,82.99,98.67,256.31
25th Aug,KABRAEXTRU,268.55,66.67,133.33,219.42,-45.32,-80.33,-70.35,-76.76,-70.60,269.64
25th Aug,CAMPUS,268.20,66.67,2.86,58.66,-45.23,-80.68,-19.80,9.23,1.28,270.11
25th Aug,SASTASUNDR,268.10,-66.67,-114.10,-94.32,-122.62,-102.33,-35.28,6.71,4.14,292.01
25th Aug,FINOPB,266.50,66.67,55.83,117.86,19.59,-14.63,21.50,50.71,35.89,246.26
25th Aug,UTTAMSUGAR,266.45,66.67,51.86,94.02,1.99,-61.59,-88.10,-22.41,6.06,244.56
25th Aug,DCXINDIA,266.25,-66.67,46.01,135.67,23.13,-53.04,-67.79,-19.46,-32.22,252.87
25th Aug,M&MFIN,266.05,66.67,67.09,81.77,104.10,20.83,28.13,-4.55,-23.27,252.54
25th Aug,DBCORP,265.75,66.67,-47.93,-86.45,-93.90,-81.44,22.92,47.91,53.95,279.28
25th Aug,INDOSTAR,265.70,-66.67,-114.25,-164.38,-112.78,-129.86,-148.55,-95.59,-58.78,291.44
25th Aug,EIEL,265.40,-66.67,58.33,115.55,18.87,76.00,97.54,118.38,103.43,271.13
25th Aug,GREENPANEL,265.15,-66.67,-72.10,-139.58,-93.02,-76.30,-10.41,16.49,-21.52,282.48
25th Aug,TALBROAUTO,264.95,-66.67,-101.58,15.42,-79.75,-147.55,-74.40,-12.63,-10.41,253.64
25th Aug,BARBEQUE,264.35,66.67,-27.52,63.29,-48.32,-106.36,-132.21,-99.29,-110.42,275.02
25th Aug,KARURVYSYA,263.95,66.67,133.33,108.07,-1.68,39.34,66.56,83.75,102.62,270.06
25th Aug,PRIMESECU,263.25,66.67,-15.12,-73.65,-88.85,-53.87,2.70,31.54,44.12,282.98
25th Aug,UDS,263.10,66.67,118.96,127.07,-51.67,-118.32,-127.86,-143.48,-126.65,265.18
25th Aug,GODAVARIB,262.10,66.67,-18.91,-55.40,-111.80,-63.28,16.84,40.19,44.73,288.62
25th Aug,TRANSWORLD,261,66.67,33.19,44.07,-49.59,-92.07,-103.45,-85.93,-81.27,269.49
25th Aug,NIFTY50ADD,260.40,66.67,35.13,65.21,39.51,7.66,46.99,60.52,71.57,254.56
25th Aug,KEYFINSERV,260,66.67,98.22,60.11,-12.32,-49.42,-62.24,-47.21,-26.97,274.76
25th Aug,PANACHE,260,66.67,133.33,176.35,3.21,67.17,72.64,42.18,16.80,236.12
25th Aug,AWL,259.65,-66.67,-75.45,54.67,-36.24,-47.25,-62.62,-45.15,-36.73,262.75
25th Aug,AEGISVOPAK,258.87,66.67,93.06,113.24,-0.812,23.03,NaN,NaN,NaN,232.98
25th Aug,SULA,258.35,-66.67,-31.26,71.31,-65.53,-131.50,-158.85,-106.82,-107.22,247.39
25th Aug,INDOBORAX,257.30,-66.67,-102.15,-100.03,-33.15,49.90,82.35,107.27,129.19,287.35
25th Aug,CANTABIL,257.25,66.67,107.52,140.53,-28.43,-20.78,21.11,12.38,-13.15,261.23
25th Aug,RBLBANK,256.80,66.67,48.86,22.58,-46.31,44.92,70.21,88.53,101.34,250.97
25th Aug,SAGCEM,256.70,66.67,133.33,127.11,72.50,97.61,111.52,101.55,113.75,232.23
25th Aug,HIKAL,256.70,66.67,-43.53,-66.11,-105.55,-170.26,-189.70,-216.14,-239.56,278.07
25th Aug,VSSL,255,66.67,-44.99,8.47,-73.67,-55.11,-8.39,36.57,48.82,273.26
25th Aug,WIPRO,253.84,66.67,133.33,141.65,28.88,-18.38,9.39,-12.11,-43.28,243.18
25th Aug,NORTHARC,253.05,66.67,74.11,89.99,48.85,78.57,104.82,108.43,121.15,234.95
25th Aug,LIKHITHA,252.95,66.67,24.18,-10.80,-102.33,-150.38,-133.06,-124.56,-118.77,265.32
25th Aug,PRABHA,252.55,-66.67,-72.02,-99.32,-84.03,-32.79,24.21,NaN,NaN,281.41
25th Aug,PENIND,252.26,-66.67,-121.29,45.60,77.84,114.25,108.01,108.41,117.54,237.86
25th Aug,RITES,252.10,-66.67,-133.33,1.78,-61.78,-106.93,-43.37,-3.53,6.06,262.19
25th Aug,FCL,251.65,-66.67,-103.31,60.35,-23.41,-56.55,-19.93,11.54,-20.74,236.74
25th Aug,UNIVPHOTO,251.55,66.67,-48.19,-16.35,-93.99,-37.02,20.60,45.39,59.50,273.18
25th Aug,SPANDANA,250.90,66.67,133.33,191.66,-53.55,-97.31,-121.01,-75.34,-86.45,260.71
25th Aug,APOLLO,250.74,66.67,106.41,198.85,360.81,373.75,190.01,173.56,194.08,218.45
25th Aug,SCPL,249.95,66.67,-45.03,-27.08,-93.82,-164.90,-202.37,-226.04,-237.03,265.43
25th Aug,ICIL,249.60,-66.67,-95.18,25.86,-63.16,-108.42,-127.46,-114.30,-128.41,256.63
25th Aug,SALONA,249.50,-66.67,2.16,84.17,-16.56,-36.34,-43.80,-2.87,-27.33,258.64
25th Aug,LAOPALA,247.70,-66.67,-104.29,15.92,-84.76,-85.77,-22.95,22.23,8.95,234.68
25th Aug,CEIGALL,247.58,-66.67,-119.46,-17.64,-84.69,-61.95,-69.40,-71.55,-71.26,261.83
25th Aug,RELIGARE,247,-66.67,-92.90,-125.92,-107.45,7.31,39.47,51.32,46.04,269.55
25th Aug,KAPSTON,245.25,-66.67,-49.02,-41.68,-10.80,13.90,42.21,56.48,60.23,265.47
25th Aug,ITCHOTELS,243.67,-66.67,-62.23,63.95,58.46,106.24,118.84,122.92,NaN,234.18
25th Aug,REDINGTON,243.40,66.67,-26.14,55.63,-60.16,-108.61,-86.98,-50.23,-32.12,258.19
25th Aug,GPIL,243.03,66.67,99.22,151.52,298.56,444.91,444.20,411.40,417.87,225.73
25th Aug,DCI,242.99,66.67,105.54,131.54,-34.90,-87.60,-112.45,-117.02,-126.84,213.89
25th Aug,ALPHAGEO,242.40,0,-14.55,17.89,-62.69,-110.34,-88.99,-63.58,-62.87,260.68
25th Aug,JAYAGROGN,242,-66.67,-77.91,-146.71,-74.89,-109.05,-65.60,-27.71,-49.41,251.75
25th Aug,BANKBARODA,241.08,-66.67,-68.39,-106.24,-31.63,-20.31,-6.09,36.16,49.90,247.24
25th Aug,KHADIM,239.60,66.67,-57.64,-94.52,-126.68,-154.75,-155.90,-168.79,-158.84,258.81
25th Aug,AARON,238.85,-66.67,-133.33,-324.75,-386.79,-387.23,-326.52,-281.01,-283.52,328.44
25th Aug,JAGSNPHARM,238.60,66.67,-54.82,-127.13,-115.64,-23.51,2.38,26.63,23.33,261.41
25th Aug,EPL,238,-66.67,63.71,91.06,108.40,55.05,57.94,67.78,65.52,225.24
25th Aug,NURECA,237.96,-66.67,-131.95,24.82,-45.24,-85.91,-67.72,-34.12,-51.18,252.82
25th Aug,MEGASTAR,237.50,66.67,9.52,83.99,-75.29,-92.99,-31.02,1.01,-2.87,257.14
25th Aug,ONGC,236.76,-66.67,-79.02,-16.43,-52.56,-89.97,-104.14,-42.16,-52.19,239.74
25th Aug,EUROBOND,236.40,-66.67,-133.33,3.83,NaN,NaN,NaN,NaN,NaN,264.86
25th Aug,HINDCOPPER,236.17,-66.67,-93.51,-114.54,-81.37,-117.94,-37.54,-6.36,-1.30,250.06
25th Aug,EIFFL,236,-66.67,-133.33,-148.25,-105.46,-11.51,23.65,55.80,67.83,251.02
25th Aug,SHREYANIND,235.45,66.67,133.33,241.40,4.91,26.16,55.28,68.26,79.64,240.87
25th Aug,ORIENTCEM,235.34,-66.67,-127.94,-53.50,-70.31,-50.82,-67.28,-87.54,-108.27,250.11
25th Aug,KANSAINER,235,-66.67,-73.27,-102.44,-119.92,-160.20,-152.18,-98.41,-88.66,232.59
25th Aug,ZENITHEXPO,235,-66.67,12.94,87.88,99.91,12.77,-20.66,14.42,-9.97,216.79
25th Aug,SMSPHARMA,234.09,-66.67,-133.33,7.29,-2.71,-43.13,-50.77,7.98,26.19,224.68
25th Aug,ARTEMISMED,233.99,-66.67,-131.16,-198.56,-126.44,-132.77,-124.91,-102.53,-99.55,233.23
25th Aug,RACE,233.67,66.67,133.33,47.89,-34.51,-71.55,-96.10,-112.63,-95.84,244.27
25th Aug,20MICRONS,233.56,-66.67,-58.06,35.18,-45.23,-5.21,19.57,51.98,61.62,247.25
25th Aug,RUBYMILLS,232.90,-66.67,-102.87,-88.90,-102.03,-36.48,25.14,47.90,57.40,227.67
25th Aug,NLCINDIA,232.53,-66.67,-102.35,-115.00,-75.09,-8.70,-15.03,-11.55,16.28,246.04
25th Aug,VERANDA,232.47,66.67,31.89,26.51,-48.25,27.07,45.55,55.85,35.81,248.30
25th Aug,GREENLAM,232.03,66.67,59.05,104.27,-18.22,-55.54,-26.97,-29.48,-49.38,237.56
25th Aug,ADFFOODS,232,66.67,26.41,96.80,-62.40,-119.01,-58.89,-55.09,-62.83,243.92
25th Aug,APEX,231.40,66.67,-22.67,-61.48,-78.46,-74.36,-8.23,10.38,6.84,247.58
25th Aug,INDOFARM,230.93,66.67,-16.19,76.89,184.05,152.04,177.37,203.04,172.05,214.62
25th Aug,PARAGMILK,230.77,-66.67,-123.08,38.64,-39.84,19.16,56.69,70.74,82.36,222.47
25th Aug,SUVEN,230.50,-66.67,-71.06,-125.97,-105.79,-76.68,11.12,37.49,52.51,256.72
25th Aug,VLSFINANCE,230.30,-66.67,-85.03,-40.78,-53.88,-97.87,-93.19,-18.34,-39.06,239.64
25th Aug,DPWIRES,230.09,-66.67,19.05,86.19,100.27,46.10,28.28,42.38,-7.08,263.41
25th Aug,AMNPLST,230,66.67,-20.50,68.08,-2.05,-48.88,-7.95,8.93,-22.66,212.06
25th Aug,SREEL,229.55,-66.67,-133.33,-194.98,-149.02,-177.63,-150.42,-80.49,-83.89,243.22
25th Aug,NYKAA,229.54,66.67,133.33,94.75,182.66,176.97,202.93,164.63,156.56,216.25
25th Aug,SHANTIGOLD,229.46,-66.67,-133.33,-241.21,NaN,NaN,NaN,NaN,NaN,265.54
25th Aug,BAJAJCON,228.58,66.67,-46.29,27.59,-31.31,44.63,69.58,92.74,115.56,236.22
25th Aug,AVG,228,-66.67,-56.91,-75.95,-91.70,-136.36,-115.48,-91.26,-102.59,252.91
25th Aug,MOBIKWIK,227.24,-66.67,-120.50,-38.40,-80.09,-111.75,-125.61,-133.33,-95.14,241.20
25th Aug,SHK,226.15,66.67,54.97,35.68,-71.53,-95.96,-17.21,23.90,35.91,233.64
25th Aug,IPL,225.39,-66.67,18.78,61.76,62.52,93.70,75.06,82.88,99.52,233.46
25th Aug,TAINWALCHM,225.37,66.67,-63.70,-9.79,-35.76,4.33,35.70,36.94,-4.62,250.04
25th Aug,PARADEEP,225.12,66.67,99.39,97.01,80.09,121.11,159.72,149.41,154.51,203.51
25th Aug,CAMLINFINE,224.95,66.67,133.33,119.97,-69.77,-115.46,-31.17,-2.26,18.71,231.06
25th Aug,SAKSOFT,223,66.67,97.11,137.09,28.54,52.38,80.25,88.78,99.69,202.67
25th Aug,INDIQUBE,222.92,-66.67,29.81,91.13,NaN,NaN,NaN,NaN,NaN,239.51
25th Aug,CHEMCON,222.62,-66.67,-120.39,-112.40,-0.956,59.49,91.30,117.72,107.45,216.36
25th Aug,BALMLAWRIE,222.57,-66.67,5.14,84.46,123.82,170.00,142.98,97.89,102.99,215.55
25th Aug,MHLXMIRU,222.51,-66.67,-66.05,-30.10,11.66,11.10,-17.36,-5.30,-15.89,213.24
25th Aug,IKIO,221.34,-66.67,-51.47,67.22,130.22,102.02,55.68,23.61,30.65,217.94
25th Aug,AFSL,220,-66.67,-75.73,-13.43,-31.85,-56.16,0.043,29.80,36.31,233.22
25th Aug,DAMCAPITAL,219.39,-66.67,-133.33,22.39,-38.31,-87.48,-60.35,-46.20,-59.94,229.24
25th Aug,NCC,218.77,66.67,-44.33,-91.70,-53.78,-89.51,-66.16,3.28,3.37,210.58
25th Aug,LTF,217.69,-66.67,-15.78,71.81,161.97,153.71,126.95,124.63,135.11,212.00
25th Aug,HUHTAMAKI,217.64,66.67,87.10,124.74,-0.719,22.87,59.10,77.03,56.36,223.64
25th Aug,NCLIND,217.35,66.67,-64.87,-59.92,-52.42,-47.41,-23.97,28.17,39.79,222.76
25th Aug,BHEL,216.51,-66.67,-99.55,-113.39,-103.83,-160.49,-130.61,-58.02,-31.33,229.20
25th Aug,BORANA,216.30,-66.67,-81.28,-138.29,-103.07,-107.88,NaN,NaN,NaN,226.09
25th Aug,MAXIND,216.25,66.67,71.52,130.20,80.09,106.99,110.45,136.78,51.14,224.05
25th Aug,LXCHEM,215.79,66.67,33.39,57.73,136.28,178.62,175.21,167.57,125.57,209.86
25th Aug,BLAL,215.64,66.67,133.33,167.19,120.72,46.03,69.19,81.49,68.96,203.65
25th Aug,VAIBHAVGBL,215.50,-66.67,-85.09,-83.73,-93.49,-143.19,-130.84,-98.33,-101.34,229.64
25th Aug,ORIENTELEC,215.34,66.67,96.99,133.77,-5.67,-56.42,-81.95,-45.89,-50.73,202.83
25th Aug,NAHARSPING,214.75,-66.67,-76.26,49.86,-62.89,-125.40,-112.22,-69.26,-60.71,222.31
25th Aug,SCI,214.62,-66.67,9.44,75.72,20.84,-15.33,43.72,60.44,71.78,204.72
25th Aug,HARRMALAYA,213.83,-66.67,-95.48,-99.30,13.07,-0.883,39.13,60.52,8.31,208.30
25th Aug,GLOBALVECT,213.50,66.67,-3.91,-48.30,-92.91,-100.91,-90.18,-109.88,-107.70,233.22
25th Aug,HUDCO,213.01,-66.67,-102.51,30.66,-54.40,-95.98,-111.59,-28.55,-13.96,219.50
25th Aug,EMKAY,213,-66.67,-133.33,-30.48,-94.11,-120.47,-50.99,-20.74,-35.21,229.53
25th Aug,FINPIPE,212.13,66.67,93.69,105.47,88.61,22.90,47.29,66.01,70.91,198.80
25th Aug,GARUDA,211.63,66.67,133.33,121.63,168.18,136.46,170.37,211.68,250.23,179.98
25th Aug,HEIDELBERG,211.61,-66.67,-120.95,-91.39,-65.20,40.12,66.50,89.18,66.44,210.67
25th Aug,SSWL,211.01,-66.67,-133.33,-42.68,-79.86,-134.05,-97.17,-28.81,-8.74,223.25
25th Aug,IGL,210.86,66.67,133.33,192.91,27.82,-3.71,34.19,54.07,66.12,212.92
25th Aug,LOKESHMACH,210.47,66.67,78.33,179.17,114.00,77.01,101.58,121.05,44.42,195.47
25th Aug,HITECHCORP,210,66.67,79.43,90.96,79.57,103.14,134.54,131.85,82.57,184.77
25th Aug,SAMHI,209.66,66.67,26.74,-22.12,-89.72,-93.29,3.36,38.12,51.77,223.66
25th Aug,TREJHARA,208.50,66.67,-37.33,-9.05,-86.92,-130.41,-162.84,-46.18,-35.93,224.29
25th Aug,GSFC,208.42,-66.67,-87.35,39.98,112.32,95.53,103.51,87.72,88.74,201.00
25th Aug,BBTCL,207.50,66.67,133.33,129.27,81.46,110.33,151.48,180.47,141.00,182.93
25th Aug,CASTROLIND,207.41,66.67,-27.30,-15.87,-95.41,-109.35,-52.81,-49.28,-14.72,215.27
25th Aug,GREAVESCOT,207.06,-66.67,-97.91,-108.67,-26.29,21.93,35.85,5.24,-35.41,224.09
25th Aug,KANPRPLA,207,-66.67,-78.23,-90.84,12.81,-2.25,37.13,53.15,67.06,201.04
25th Aug,LFIC,206.50,-66.67,-111.81,-46.48,-67.08,-112.89,-25.49,23.13,26.11,218.75
25th Aug,DIGITIDE,206.44,-66.67,-92.41,-17.32,-72.33,NaN,NaN,NaN,NaN,223.85
25th Aug,PROSTARM,205.37,-66.67,-60.74,11.82,-49.79,NaN,NaN,NaN,NaN,219.98
