date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
22nd Aug,CARYSIL,899,-66.67,-75.45,67.63,69.68,72.27,70.88,80.81,97.34,833.86
22nd Aug,AJMERA,895.15,-66.67,-87.07,27.59,-0.507,-22.24,28.82,40.35,26.68,852.71
22nd Aug,GANESHHOUC,895,-66.67,-81.86,65.89,-22.06,-71.26,-102.92,-123.71,-99.10,918.97
22nd Aug,BAJFINANCE,894.50,66.67,21.55,67.39,-15.25,-51.65,-52.90,-12.48,24.99,857.08
22nd Aug,RML,891,66.67,86.77,119.50,94.28,11.09,48.75,64.03,78.01,841.58
22nd Aug,WELCORP,889.60,66.67,76.31,115.90,-21.93,-70.10,26.00,41.82,57.33,861.70
22nd Aug,LICI,889.10,-66.67,-59.02,-73.69,-66.65,-106.26,-3.70,28.32,41.33,916.75
22nd Aug,COHANCE,886,-66.67,-121.40,-104.00,-125.80,-196.21,-163.27,-168.88,-180.01,953.64
22nd Aug,ASAHIINDIA,882.85,66.67,133.33,85.13,175.06,108.38,128.72,135.44,147.86,825.79
22nd Aug,CCL,882.55,-66.67,-112.83,14.22,37.82,57.78,68.24,73.54,87.34,854.49
22nd Aug,NATCOPHARM,882.45,-66.67,-76.58,-60.78,-97.92,-64.85,-26.34,7.08,-26.71,937.95
22nd Aug,ABSLAMC,882.20,-66.67,-57.32,72.43,110.60,94.53,105.02,114.53,132.98,842.74
22nd Aug,ROUTE,880.30,-66.67,-120.41,7.00,-59.43,-99.15,-132.13,-153.24,-114.44,865.59
22nd Aug,LAURUSLABS,879.10,66.67,94.56,79.56,99.64,93.89,114.67,141.19,167.69,838.15
22nd Aug,DENORA,876,66.67,75.37,142.28,-13.49,-17.39,29.25,55.42,30.32,894.27
22nd Aug,OSWALPUMPS,873.80,66.67,74.04,115.70,191.48,NaN,NaN,NaN,NaN,800.92
22nd Aug,SUYOG,870,66.67,118.96,69.83,42.75,-1.88,-20.64,-39.31,-51.43,816.81
22nd Aug,SUBROS,869.85,66.67,86.51,85.23,12.65,-8.37,42.00,62.47,78.11,874.42
22nd Aug,NEWGEN,866.45,-66.67,-122.05,-62.33,-49.32,-86.22,-108.56,-98.70,-104.89,848.93
22nd Aug,IMFA,865.75,66.67,106.54,96.65,207.07,214.92,163.88,176.41,163.64,809.17
22nd Aug,RVTH,865.55,-66.67,-133.33,-92.79,-86.44,-112.61,-75.06,-88.89,-60.49,955.55
22nd Aug,STAR,865.50,-66.67,-123.68,30.41,-15.95,9.73,53.39,69.87,86.29,824.53
22nd Aug,NAM-INDIA,864.85,66.67,76.21,102.99,133.59,164.66,127.26,112.30,123.72,822.74
22nd Aug,AARTIPHARM,863.25,-66.67,66.28,71.34,-37.10,-58.48,6.17,31.53,49.55,783.17
22nd Aug,KSL,862.20,-66.67,-40.57,-93.17,-106.06,-32.98,20.43,42.31,36.22,923.16
22nd Aug,SCHNEIDER,860.50,66.67,126.14,-34.95,-72.71,13.61,55.78,73.84,90.45,939.09
22nd Aug,SHILPAMED,859,-66.67,-102.75,-53.57,-76.40,-93.44,19.15,41.20,52.93,834.71
22nd Aug,TITAGARH,858.85,66.67,97.75,166.45,-14.13,-53.33,-6.26,21.43,8.16,807.11
22nd Aug,AVALON,854.10,66.67,-21.21,-59.51,-38.40,-3.20,-11.77,37.83,51.10,916.12
22nd Aug,PROTEAN,851.10,-66.67,46.79,112.95,156.39,6.45,-47.66,-62.39,NaN,787.19
22nd Aug,INDIAGLYCO,850.50,-66.67,-133.33,-36.01,-62.14,-95.73,-23.75,22.53,37.28,909.66
22nd Aug,ALICON,850.25,-66.67,54.74,135.52,-53.40,-88.38,7.86,31.89,17.96,872.54
22nd Aug,FINCABLES,849.50,66.67,124.90,160.67,-39.90,-93.22,-93.88,-59.09,-72.68,864.17
22nd Aug,INSECTICID,848.90,-66.67,-3.37,-57.68,-154.90,-104.91,-12.47,22.62,40.09,956.10
22nd Aug,SHAKTIPUMP,847.20,-66.67,-88.67,-34.65,-68.03,-101.99,-84.42,-86.68,-85.89,810.85
22nd Aug,JINDALPHOT,845,66.67,66.97,118.93,-24.92,-53.90,-51.74,21.90,36.23,882.62
22nd Aug,TINNARUBR,843,66.67,84.55,23.26,-88.43,-163.03,NaN,NaN,NaN,874.96
22nd Aug,NELCO,840.80,-66.67,-22.27,-74.91,-85.45,-80.63,-75.43,-56.10,-61.68,828.10
22nd Aug,GALAPREC,837.95,66.67,113.30,206.45,-19.90,-63.25,-54.90,-36.05,-56.47,863.04
22nd Aug,JUSTDIAL,834.65,-66.67,-66.04,52.22,-50.19,-91.50,-118.05,-77.35,-73.00,862.62
22nd Aug,SALZERELEC,830.75,-66.67,-133.33,-111.09,-58.64,-95.10,-99.48,-102.83,-91.56,812.87
22nd Aug,SUNDROP,830,-66.67,-74.62,-22.41,-49.04,-84.61,-34.03,-14.39,-9.20,796.45
22nd Aug,MACPOWER,828.90,-66.67,45.84,-24.35,-94.96,-131.33,-97.36,-37.59,-52.16,908.35
22nd Aug,MEDPLUS,825,-66.67,-133.33,-35.67,-94.48,-145.59,-86.81,-15.98,1.76,875.86
22nd Aug,KEC,824.75,66.67,-36.67,46.38,-57.67,-113.00,-12.76,14.54,12.66,836.70
22nd Aug,FAIRCHEMOR,824,-66.67,-62.58,-121.24,-106.30,-152.47,-86.48,-95.86,-101.13,879.97
22nd Aug,ANTHEM,822.90,-66.67,-19.20,63.00,NaN,NaN,NaN,NaN,NaN,780.26
22nd Aug,BIL,821,-66.67,-133.33,-126.87,-86.05,30.94,66.28,81.21,91.59,926.30
22nd Aug,SBICARD,821,66.67,68.84,95.51,-28.87,-85.57,-115.89,-92.66,-60.05,791.77
22nd Aug,IFBAGRO,820,66.67,87.84,130.51,24.09,70.92,72.84,85.47,104.28,843.11
22nd Aug,BFUTILITIE,817.90,66.67,76.62,180.15,91.20,104.40,124.80,123.31,106.03,757.68
22nd Aug,SBIN,816.25,-66.67,-133.33,-35.98,31.99,64.92,79.89,80.06,86.76,809.91
22nd Aug,GARFIBRES,815.05,-66.67,-61.71,-39.69,-103.20,-154.27,-182.87,-92.95,-49.84,858.58
22nd Aug,KRSNAA,810,-66.67,-80.25,-57.35,-110.42,40.26,60.53,66.81,49.93,857.17
22nd Aug,ALBERTDAVD,808,-66.67,-48.95,20.75,-74.52,-83.14,-79.15,-79.06,-68.39,853.11
22nd Aug,KSB,805.50,66.67,16.53,15.60,-88.81,-99.26,-18.80,24.08,42.46,841.33
22nd Aug,CHOICEIN,803.25,66.67,-34.07,29.71,112.79,144.86,155.08,109.34,117.49,778.65
22nd Aug,AGARIND,802.30,-66.67,-129.32,-88.48,-229.23,-348.52,-334.62,-312.73,-236.08,872.05
22nd Aug,INDNIPPON,802.10,66.67,-51.67,-83.91,17.77,70.22,86.25,95.78,112.46,778.77
22nd Aug,HBLENGINE,800.65,66.67,82.32,76.85,153.30,284.69,300.76,242.97,267.46,734.74
22nd Aug,ADANIENSOL,800.15,-66.67,-133.33,5.33,-53.20,-96.95,-127.22,-64.64,-28.03,786.37
22nd Aug,PNBHOUSING,799.75,-66.67,-133.33,56.77,-59.93,-124.00,-177.91,-108.18,-90.23,830.26
22nd Aug,HEXT,796,-66.67,57.84,132.48,31.45,-9.14,20.57,33.76,NaN,749.68
22nd Aug,HDBFS,795.30,66.67,70.70,98.17,48.96,NaN,NaN,NaN,NaN,764.48
22nd Aug,ZENSARTECH,792.50,-66.67,-88.48,-37.84,-57.56,-93.71,-8.55,24.01,11.52,832.67
22nd Aug,MOLDTKPAC,791.90,-66.67,-47.37,-11.04,42.24,94.17,102.26,101.92,121.29,850.59
22nd Aug,INDHOTEL,788.85,-66.67,12.19,82.12,170.91,171.39,93.72,67.17,66.86,768.26
22nd Aug,HDFCLIFE,788.75,-66.67,-82.55,38.73,137.40,88.69,104.78,88.69,91.73,770.59
22nd Aug,QPOWER,788.70,66.67,-12.26,-46.56,-36.54,52.10,74.78,96.80,NaN,702.44
22nd Aug,SPLPETRO,788,-66.67,-133.33,39.47,6.20,7.72,48.63,69.94,84.49,759.88
22nd Aug,SUNDRMBRAK,784.15,-66.67,-133.33,0.666,-52.43,-62.37,-27.51,-14.83,-42.80,859.67
22nd Aug,ELECTHERM,781.65,66.67,27.44,-66.16,-85.13,-145.24,-196.81,-105.53,-82.86,838.88
22nd Aug,TRANSRAILL,779.75,-66.67,-86.38,-43.97,59.35,93.71,103.33,115.36,136.41,723.11
22nd Aug,GANDHITUBE,778,-66.67,-24.83,54.95,86.82,128.77,140.72,146.62,142.88,714.85
22nd Aug,JSL,777.55,-66.67,56.79,95.17,177.17,240.47,181.65,179.71,203.97,732.05
22nd Aug,BLUEJET,775.35,66.67,-61.23,-94.38,-61.82,-107.46,-59.20,-55.07,-28.06,829.87
22nd Aug,MANYAVAR,774.40,-66.67,33.45,89.16,21.06,-31.66,-4.85,-16.16,-46.50,745.05
22nd Aug,CONTROLPR,773.70,-66.67,16.66,88.39,3.51,-0.685,47.93,64.83,79.63,789.83
22nd Aug,ORCHPHARMA,772.20,-66.67,39.47,94.31,83.93,124.26,55.11,9.26,-36.83,745.94
22nd Aug,AETHER,771.30,-66.67,64.08,101.17,-9.85,-12.53,-18.75,-47.54,-53.67,774.53
22nd Aug,BIKAJI,770.15,-66.67,-47.99,58.83,79.89,100.25,120.17,116.80,117.23,743.89
22nd Aug,SVLL,770,-66.67,-133.33,-128.83,-8.38,27.65,61.64,71.62,85.29,744.83
22nd Aug,CANFINHOME,769.75,-66.67,6.20,85.42,12.30,-26.07,22.25,52.28,65.28,750.20
22nd Aug,ITDCEM,763.15,-66.67,-68.17,-24.14,-54.94,-60.88,21.81,42.76,58.54,801.32
22nd Aug,DLF,762.55,-66.67,-133.33,9.73,-70.48,-115.27,-18.93,12.76,20.63,794.36
22nd Aug,INDUSINDBK,760.10,-66.67,-100.67,-149.64,-107.16,-159.21,-143.41,-49.09,-65.32,803.68
22nd Aug,SWELECTES,760,-66.67,30.23,70.71,152.52,197.08,249.85,273.66,99.52,687.80
22nd Aug,GOKEX,754.60,-66.67,5.55,85.70,-51.11,-110.52,-134.31,-116.87,-130.55,715.47
22nd Aug,WHEELS,752.05,-66.67,63.37,158.26,-21.51,-28.91,16.05,46.06,59.25,770.29
22nd Aug,VENTIVE,751.50,66.67,120.84,113.44,-40.50,17.41,10.89,34.80,47.15,785.61
22nd Aug,EMUDHRA,749.35,-66.67,-74.91,-96.33,-105.82,-66.35,-58.26,-68.81,-46.56,790.60
22nd Aug,VMART,746.10,-66.67,-90.99,-51.10,-111.70,-94.61,-122.63,-74.91,-73.25,785.06
22nd Aug,GODREJAGRO,746.05,-66.67,-133.33,-80.07,-127.59,-117.20,-57.34,-46.03,-26.93,800.22
22nd Aug,SYRMA,745.95,66.67,83.04,136.82,102.49,88.63,116.98,142.54,171.77,757.01
22nd Aug,ICEMAKE,742.15,66.67,88.82,88.29,-82.12,-140.51,-106.09,-99.02,-63.49,782.57
22nd Aug,AUBANK,742.05,-66.67,-133.33,-9.40,-28.60,-48.46,12.60,46.88,59.52,770.28
22nd Aug,ELDEHSG,742,-66.67,-133.33,3.26,-52.06,-98.62,-109.21,-58.71,-67.24,775.70
22nd Aug,CENTURYPLY,737.60,-66.67,-71.84,-4.90,20.02,-38.14,-9.68,18.69,-15.82,718.56
22nd Aug,KIMS,736.80,-66.67,-97.84,0.765,-18.13,59.73,90.40,107.39,119.44,715.14
22nd Aug,AEGISLOG,734,-66.67,54.15,106.58,23.84,-51.58,-77.64,-84.60,-60.42,696.68
22nd Aug,SPAL,732.40,-66.67,-133.33,-99.84,-143.45,-204.55,-126.04,-48.57,-59.55,834.26
22nd Aug,BUTTERFLY,732,-66.67,23.24,87.94,21.59,13.88,32.49,51.77,61.19,760.37
22nd Aug,MARICO,730.70,-66.67,-26.60,65.83,91.96,103.73,114.69,82.27,89.10,713.17
22nd Aug,MANGLMCEM,729.10,-66.67,-133.33,-6.12,17.46,-46.65,-65.28,-61.61,-64.32,743.57
22nd Aug,IRCTC,725,-66.67,-79.50,-36.80,-63.74,-111.19,-133.92,-57.57,-66.04,744.47
22nd Aug,SILVERTUC,724.90,-66.67,20.32,-36.34,-41.23,-66.23,-68.31,-3.49,15.28,715.20
22nd Aug,SENORES,724.25,66.67,133.33,125.47,130.41,134.45,162.99,191.78,217.65,652.32
22nd Aug,JPOLYINVST,723.95,-66.67,-60.19,-91.71,-98.82,-140.04,-168.36,-62.84,-50.31,769.85
22nd Aug,PKTEA,720.15,-66.67,-39.55,71.96,75.76,-6.46,-8.33,4.95,10.40,683.95
22nd Aug,JSLL,720.10,-66.67,57.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22nd Aug,JUBLINGREA,717.05,66.67,81.39,157.69,-66.11,-61.95,-24.71,4.42,12.50,747.37
22nd Aug,UNIVCABLES,716.65,-66.67,6.07,-26.06,-65.08,3.47,47.92,67.60,72.32,756.02
22nd Aug,UPL,716.45,66.67,57.40,106.86,59.68,97.52,124.92,142.92,149.77,725.44
22nd Aug,YATHARTH,716.15,-66.67,-38.35,-3.76,87.48,116.62,141.98,161.87,178.71,673.92
22nd Aug,HINDALCO,704.20,-66.67,-8.18,58.97,121.34,110.35,123.45,110.49,115.76,678.04
22nd Aug,SFL,703.30,-66.67,-36.66,75.93,134.46,34.95,66.91,33.18,-22.33,664.96
22nd Aug,KALYANIFRG,702.15,-66.67,-34.85,-29.14,-58.75,-91.94,-13.63,28.84,36.60,759.67
22nd Aug,AMRUTANJAN,701.95,-66.67,-129.78,43.37,56.66,5.64,16.43,47.98,58.51,678.86
22nd Aug,WESTLIFE,700.15,-66.67,14.47,89.06,-41.91,-39.73,-25.31,-19.59,-36.35,669.60
22nd Aug,TCIEXP,697.50,66.67,-65.08,58.39,-27.31,-81.90,-57.05,-20.36,-32.73,708.58
22nd Aug,GOCOLORS,691.55,-66.67,-104.31,-33.35,-76.59,-146.02,-147.65,-84.86,-101.66,740.37
22nd Aug,CHEMFAB,690.30,-66.67,13.85,92.75,-53.61,-106.23,-125.97,-130.97,-112.22,739.96
22nd Aug,SUPRIYA,689.55,-66.67,55.98,116.76,29.92,-1.52,-8.31,2.34,-0.428,648.04
22nd Aug,RAMRAT,687.50,-66.67,-90.31,54.25,2.06,38.80,59.32,70.13,85.26,743.73
22nd Aug,LGHL,683.90,-66.67,-13.60,16.10,-64.31,-24.15,29.24,46.93,62.69,761.20
22nd Aug,PARAS,683.85,66.67,133.33,106.74,-27.90,-82.21,-44.62,6.02,23.00,702.90
22nd Aug,TATATECH,683.60,-66.67,-2.38,82.59,-36.77,-79.32,-62.44,-31.52,-49.84,664.14
22nd Aug,ROSSTECH,682.10,66.67,-25.26,64.59,143.97,148.51,174.09,197.06,223.60,597.27
22nd Aug,TATAMOTORS,680.30,-66.67,-116.07,52.65,46.30,-4.42,-4.21,18.14,-0.009,661.82
22nd Aug,CGPOWER,679.85,66.67,119.50,125.45,84.64,38.38,43.78,58.97,70.01,689.49
22nd Aug,AJAXENGG,679.85,-66.67,-133.33,-110.17,-29.82,42.28,28.38,50.82,NaN,660.80
22nd Aug,GMBREW,679.75,-66.67,-67.84,-26.35,-71.76,-117.01,-88.76,-25.79,-32.73,707.48
22nd Aug,INFOBEAN,677.05,66.67,84.17,92.31,116.69,147.73,198.58,246.73,291.50,583.78
22nd Aug,ACI,674,-66.67,-130.44,26.19,33.66,80.87,115.63,106.00,105.98,638.80
22nd Aug,HCG,674,-66.67,-11.47,56.15,118.46,178.68,213.01,227.39,238.70,631.47
22nd Aug,NAVA,671.85,66.67,75.95,162.16,297.94,186.14,134.29,147.71,159.42,612.14
22nd Aug,PSPPROJECT,671.65,66.67,133.33,53.50,-74.57,-74.18,-34.76,-15.29,-3.01,715.17
22nd Aug,INDIANB,670.25,66.67,-38.04,19.74,105.08,166.44,130.77,114.07,122.83,647.15
22nd Aug,GLOSTERLTD,670,66.67,83.27,-11.26,9.31,-45.38,14.36,37.70,39.25,637.40
22nd Aug,MAHSEAMLES,668,-66.67,-133.33,-41.06,-82.92,-88.34,-77.39,-49.44,-11.92,700.56
22nd Aug,SYNGENE,667.40,-66.67,-83.49,43.88,-18.94,36.35,37.23,5.96,-24.40,638.31
22nd Aug,STOVEKRAFT,666.95,66.67,5.01,73.69,196.22,279.86,179.91,33.66,-3.75,607.80
22nd Aug,DIVGIITTS,661.20,-66.67,-11.52,68.88,123.24,135.12,103.83,110.39,118.89,625.21
22nd Aug,CHENNPETRO,659.20,-66.67,6.83,56.40,-51.04,-46.79,-20.83,19.72,41.32,681.68
22nd Aug,VIMTALABS,657.75,-66.67,-46.00,37.89,61.69,113.00,163.45,197.57,217.11,712.90
22nd Aug,TTKPRESTIG,656.40,-66.67,-64.34,73.30,202.88,229.79,112.54,125.11,15.31,633.53
22nd Aug,RUSTOMJEE,650,-66.67,41.89,73.60,78.63,78.54,100.53,127.55,124.32,604.80
22nd Aug,JKIL,649.65,-66.67,-133.33,-148.60,-132.16,-210.44,-135.23,-98.66,-110.15,700.39
22nd Aug,MARATHON,646,-66.67,61.89,87.53,-64.12,3.24,42.99,65.52,74.60,683.65
22nd Aug,BLACKBUCK,644.20,66.67,99.41,146.59,175.09,290.79,364.98,408.98,408.00,550.84
22nd Aug,AVANTIFEED,642.75,-66.67,-121.82,-68.74,-86.10,-138.56,-115.89,-122.44,-109.51,680.86
22nd Aug,HITECHGEAR,641,-66.67,-62.27,-20.49,-108.34,-104.47,-23.31,1.52,-12.95,698.41
22nd Aug,WONDERLA,640.35,66.67,75.59,134.38,31.21,0.287,-42.43,-46.92,-56.62,598.05
22nd Aug,JBMA,638.40,-66.67,-52.86,73.50,20.11,-43.31,-62.26,-8.96,-20.97,605.10
22nd Aug,RAYMONDREL,638,-66.67,-97.78,-71.94,-86.71,NaN,NaN,NaN,NaN,706.50
22nd Aug,CREATIVE,635,-66.67,-123.06,-8.19,-32.71,-75.63,-92.84,-109.60,-90.16,614.22
22nd Aug,ROSSARI,633.25,-66.67,-105.70,-57.11,-100.04,-153.52,-167.40,-79.05,-82.60,674.51
22nd Aug,BALUFORGE,632,66.67,96.89,116.01,-16.38,-63.40,-17.93,12.62,15.49,575.48
22nd Aug,SOLARA,631.60,-66.67,-95.52,71.79,-20.06,39.25,64.80,87.59,88.96,652.58
22nd Aug,KRYSTAL,630,-66.67,-18.95,-49.60,-93.31,-10.94,2.68,41.09,46.36,665.94
22nd Aug,ICICIPRULI,626.05,-66.67,-133.33,12.27,-7.67,-47.60,-6.63,34.06,42.27,614.71
22nd Aug,TANLA,624.75,-66.67,-105.10,29.47,-54.44,-70.77,29.11,50.42,56.04,601.81
22nd Aug,ARVSMART,624.50,-66.67,66.00,138.61,10.60,-53.21,-78.01,-96.93,-104.39,592.76
22nd Aug,JINDRILL,622,-66.67,-114.19,23.48,25.16,-25.74,-49.90,-57.89,-67.15,603.61
22nd Aug,RAYMOND,621.15,-66.67,-112.80,-9.49,-80.57,-44.59,2.58,34.45,48.71,656.46
22nd Aug,TEJASNET,621.15,66.67,75.95,152.12,36.58,-41.45,-78.05,-99.08,-96.41,575.96
22nd Aug,EVERESTIND,620.05,-66.67,21.39,92.86,185.38,193.23,195.21,197.12,112.98,568.57
22nd Aug,JUBLFOOD,619.15,-66.67,-133.33,-144.59,-115.06,-139.45,-172.50,-123.18,-138.49,655.97
22nd Aug,ATGL,617.75,-66.67,-101.22,30.75,-24.71,-72.37,-67.28,-31.22,-26.82,600.17
22nd Aug,SIYSIL,617.70,-66.67,-111.46,65.61,-44.79,-96.84,-129.13,-113.34,-110.18,579.46
22nd Aug,DREDGECORP,616.15,-66.67,-133.33,-119.91,-128.29,-157.23,-84.22,-28.98,-35.83,661.44
22nd Aug,SHRIRAMFIN,615.85,-66.67,-82.20,-38.72,-74.60,-106.64,-104.52,-100.14,-23.48,645.56
22nd Aug,GALLANTT,615.35,-66.67,-123.17,-79.00,-56.35,26.02,57.51,82.78,102.45,691.18
22nd Aug,EMAMILTD,611.95,-66.67,10.98,88.89,139.32,185.96,62.77,85.07,98.43,590.03
22nd Aug,SRHHYPOLTD,610,-66.67,-109.94,-38.76,-76.30,-74.74,5.09,32.94,19.58,647.25
22nd Aug,MANORG,607.05,-66.67,-118.41,62.90,129.12,84.03,80.19,95.75,113.73,568.06
22nd Aug,RAMKY,604.05,66.67,74.78,135.21,56.07,88.56,109.30,127.44,133.22,560.21
22nd Aug,ASTERDM,602.50,-66.67,-114.05,-22.74,27.32,44.73,67.98,72.65,84.48,586.15
22nd Aug,KRISHANA,601.95,66.67,96.86,121.68,161.27,180.40,129.54,125.21,133.81,547.21
22nd Aug,SUMICHEM,598.05,66.67,116.19,122.99,13.79,70.85,101.95,118.63,138.14,625.02
22nd Aug,SARDAEN,596.80,-66.67,38.74,88.12,107.49,191.81,249.26,215.50,252.74,545.39
22nd Aug,GENESYS,596.40,-66.67,23.87,48.51,-27.23,-75.79,-97.01,-102.82,-99.84,608.84
22nd Aug,PICCADIL,595.80,-66.67,-133.33,-106.23,-66.10,NaN,NaN,NaN,NaN,651.28
22nd Aug,RPEL,595.35,-66.67,-133.33,-120.05,-91.06,-137.49,-125.39,-35.30,-29.14,636.94
22nd Aug,ADANIPOWER,594.30,-66.67,-96.19,39.37,42.17,63.44,86.25,97.58,106.45,571.05
22nd Aug,DICIND,593.45,-66.67,-29.08,-1.73,-88.15,-127.31,-138.64,-158.52,-177.57,637.39
22nd Aug,AWHCL,592.25,-66.67,-59.19,-29.76,-67.18,-90.82,-9.19,19.10,20.02,628.15
22nd Aug,HAPPSTMNDS,591.80,-66.67,-8.32,57.41,-56.03,-78.98,-56.34,-54.96,-66.28,606.46
22nd Aug,HEUBACHIND,591.05,-66.67,-108.80,-61.86,-41.55,29.11,53.61,81.60,63.71,603.72
22nd Aug,FIVESTAR,588.75,66.67,-9.14,31.61,-62.58,-114.92,-141.79,-165.15,-181.78,620.40
22nd Aug,IZMO,587.55,66.67,132.91,263.09,443.27,342.68,313.86,317.91,258.71,483.89
22nd Aug,OPTIEMUS,586.90,-66.67,-27.83,46.41,-5.57,-56.41,12.27,43.95,33.51,610.62
22nd Aug,BALRAMCHIN,584.85,66.67,85.88,118.08,7.66,-21.31,16.35,48.71,61.64,552.98
22nd Aug,BAJAJELEC,584.15,-66.67,-110.92,34.33,-73.28,-127.81,-65.87,-41.29,-58.23,610.83
22nd Aug,MONTECARLO,583.50,-66.67,-133.33,68.85,1.25,-51.10,-35.17,0.563,-33.32,556.51
22nd Aug,PNGJL,583.35,-66.67,61.95,90.77,-0.087,1.52,43.25,64.80,58.47,583.96
22nd Aug,TIPSMUSIC,581.40,-66.67,-102.25,-118.06,-67.39,-109.16,-142.23,-150.88,-163.19,619.23
22nd Aug,BANCOINDIA,580.65,-66.67,-20.82,44.02,-55.31,-51.14,27.91,48.31,62.31,601.70
22nd Aug,ARROWGREEN,578.55,-66.67,-15.31,-50.63,-108.30,-104.06,-91.77,-47.25,-56.67,651.27
22nd Aug,AWFIS,577.30,-66.67,-130.72,-28.90,-74.76,-116.75,-145.76,-151.10,-166.28,604.51
22nd Aug,AMBUJACEM,577.15,-66.67,-133.33,-86.92,-104.93,2.13,29.54,56.38,70.87,605.16
22nd Aug,GUJALKALI,576.90,66.67,102.74,120.67,-17.56,-48.96,-72.86,-33.54,-48.44,581.18
22nd Aug,SILINV,575,-66.67,50.04,71.11,-41.47,-92.25,-123.30,-25.98,-9.85,588.02
22nd Aug,LANDMARK,574.90,66.67,79.65,111.11,167.40,184.79,149.76,156.00,135.24,519.99
22nd Aug,SUNTV,573.10,-66.67,-91.81,-13.80,7.37,-56.13,-77.06,-73.79,-81.26,553.00
22nd Aug,GHCL,573.05,-66.67,-47.40,66.28,-41.99,-87.71,-105.54,-112.56,-109.12,551.07
22nd Aug,INDGN,572.50,-66.67,-106.48,-45.81,32.17,-16.82,-15.40,19.83,-7.96,558.97
22nd Aug,RKFORGE,572.40,-66.67,-111.11,-87.91,-69.28,-107.44,-102.80,-104.57,-104.62,609.79
22nd Aug,SHANTIGEAR,570.35,-66.67,0.367,83.54,93.39,132.35,164.46,170.87,181.21,549.66
22nd Aug,TEMBO,570,-66.67,-133.33,32.26,122.12,165.73,170.32,141.35,40.61,554.30
22nd Aug,BORORENEW,566.85,-66.67,-66.94,-95.65,-92.28,-3.39,26.75,49.42,57.20,601.93
22nd Aug,SGIL,564.45,66.67,133.33,146.90,180.16,174.83,131.44,97.54,106.57,517.37
22nd Aug,PGEL,563.70,66.67,129.14,64.98,-83.43,-170.62,-220.57,-223.20,-242.20,581.10
22nd Aug,LICHSGFIN,563.50,-66.67,-133.33,-175.26,-98.32,-155.27,-186.16,-58.30,-42.41,589.50
22nd Aug,MEDIASSIST,562.55,66.67,133.33,110.12,104.94,101.11,111.92,127.95,100.79,520.34
22nd Aug,CHAMBLFERT,561.55,-66.67,47.53,105.27,94.51,73.37,-35.05,-41.57,-19.33,565.29
22nd Aug,SEJALLTD,560,-66.67,-16.25,43.18,89.80,159.27,142.82,129.51,125.57,576.97
22nd Aug,MAGADSUGAR,559.85,66.67,67.78,135.71,-14.21,-71.04,-106.46,-76.27,-60.43,517.66
22nd Aug,EMSLIMITED,556.90,-66.67,-26.09,-51.92,-122.12,-167.97,-156.42,-167.12,-121.63,584.57
22nd Aug,ELECON,555.85,-66.67,-133.33,10.05,-64.40,-97.17,-74.78,-7.02,2.29,541.76
22nd Aug,ITDC,553,-66.67,-6.33,39.49,-73.00,-123.98,-113.90,-91.97,-74.96,570.41
22nd Aug,VARROC,552.90,-66.67,33.87,88.16,41.69,11.05,53.03,67.25,62.11,514.04
22nd Aug,DEEPINDS,551.15,-66.67,-25.76,65.27,98.40,164.23,197.33,204.88,140.16,523.58
22nd Aug,EUREKAFORB,550.70,-66.67,41.10,-76.28,-137.47,-108.96,-42.92,-13.68,-4.71,578.71
22nd Aug,LINCOLN,550.55,-66.67,-71.17,-17.66,3.73,-45.95,-64.72,-46.07,-53.29,533.33
22nd Aug,SELAN,550,-66.67,4.93,-12.05,-83.42,-97.19,-57.56,-50.68,-57.61,583.90
22nd Aug,CONCOR,547.90,-66.67,-58.60,30.02,-76.73,-133.12,-88.62,-50.30,-55.52,562.14
22nd Aug,ANANTRAJ,547.10,-66.67,59.24,125.40,-54.32,-37.66,30.64,48.62,4.81,570.34
22nd Aug,CEWATER,547,-66.67,-6,65.95,-67.94,-88.40,-42.90,-6.65,-21.10,570.20
22nd Aug,HGS,547,66.67,92.87,155.27,-55.67,-12.94,28.86,50.18,8.46,573.90
22nd Aug,UFLEX,545,-66.67,-71.14,-131.73,-264.99,-250.98,-138.85,-24.39,1.77,584.65
22nd Aug,SHOPERSTOP,545,-66.67,17.58,83.27,41.25,99.16,102.43,104.63,28.01,550.44
22nd Aug,JASH,542.75,66.67,114.50,194.48,-47.55,-74.52,-88.03,-99.09,-89.70,553.06
22nd Aug,MAYURUNIQ,541.90,-66.67,34.00,101.62,-34.24,-63.49,-18.36,16.45,18.68,557.33
22nd Aug,KIRIINDUS,540.20,66.67,133.33,-18.09,-83.55,-116.02,-117.31,-121.38,-116.18,564.90
22nd Aug,SKIPPER,539.80,-66.67,13.54,77.20,121.68,179.26,180.96,148.13,158.66,502.53
22nd Aug,CELLO,539.60,-66.67,-28.85,-45.07,-111.04,-164.86,-138.90,-92.00,-103.04,565.10
22nd Aug,PREMEXPLN,537.45,66.67,133.33,77.63,73.30,-12.39,16.37,44.14,57.95,470.94
22nd Aug,GRAPHITE,537.15,-66.67,-108.53,-1.82,-56.11,-75.91,12.34,38.49,52.20,560.80
22nd Aug,TRITURBINE,534.05,-66.67,52.24,104.20,-68.19,-127.61,-80.20,-57.68,-70.75,549.47
